"train/global_step","trl_math_grpo_qwen15b_grail_matched_final - _step","trl_math_grpo_qwen15b_grail_matched_final - _step__MIN","trl_math_grpo_qwen15b_grail_matched_final - _step__MAX","trl_math_grpo_qwen15b_grail_matched_final - train/pass@5","trl_math_grpo_qwen15b_grail_matched_final - train/pass@5__MIN","trl_math_grpo_qwen15b_grail_matched_final - train/pass@5__MAX"
"166","64913","64913","64913","0.6330557463369962","0.6330557463369962","0.6330557463369962"
"167","65304","65304","65304","0.597327152014652","0.597327152014652","0.597327152014652"
"168","65695","65695","65695","0.6700363438644689","0.6700363438644689","0.6700363438644689"
"169","66086","66086","66086","0.7479395604395604","0.7479395604395604","0.7479395604395604"
"170","66477","66477","66477","0.5693752861721613","0.5693752861721613","0.5693752861721613"
"171","66868","66868","66868","0.5820813301282052","0.5820813301282052","0.5820813301282052"
"172","67259","67259","67259","0.7604739010989011","0.7604739010989011","0.7604739010989011"
"173","67650","67650","67650","0.5609188988095238","0.5609188988095238","0.5609188988095238"
"174","68041","68041","68041","0.6626101762820513","0.6626101762820513","0.6626101762820513"
"175","68432","68432","68432","0.48137019230769235","0.48137019230769235","0.48137019230769235"
"176","68823","68823","68823","0.5614554716117216","0.5614554716117216","0.5614554716117216"
"177","69214","69214","69214","0.6376488095238096","0.6376488095238096","0.6376488095238096"
"178","69605","69605","69605","0.539627690018315","0.539627690018315","0.539627690018315"
"179","69996","69996","69996","0.5699547847985348","0.5699547847985348","0.5699547847985348"
"180","70387","70387","70387","0.5156321543040293","0.5156321543040293","0.5156321543040293"
"181","70778","70778","70778","0.5416380494505495","0.5416380494505495","0.5416380494505495"
"182","71169","71169","71169","0.5985219207875457","0.5985219207875457","0.5985219207875457"
"183","71560","71560","71560","0.5590444711538461","0.5590444711538461","0.5590444711538461"
"184","71951","71951","71951","0.5562185210622711","0.5562185210622711","0.5562185210622711"
"185","72342","72342","72342","0.4263392857142857","0.4263392857142857","0.4263392857142857"
"186","72733","72733","72733","0.7019588484432235","0.7019588484432235","0.7019588484432235"
"187","73124","73124","73124","0.5717075892857143","0.5717075892857143","0.5717075892857143"
"188","73515","73515","73515","0.5961681547619048","0.5961681547619048","0.5961681547619048"
"189","73906","73906","73906","0.44287288232600736","0.44287288232600736","0.44287288232600736"
"190","74297","74297","74297","0.5414234203296703","0.5414234203296703","0.5414234203296703"
"191","74688","74688","74688","0.5867745535714287","0.5867745535714287","0.5867745535714287"
"192","75079","75079","75079","0.5702051854395604","0.5702051854395604","0.5702051854395604"
"193","75470","75470","75470","0.6027286515567766","0.6027286515567766","0.6027286515567766"
"194","75861","75861","75861","0.41017055860805857","0.41017055860805857","0.41017055860805857"
"195","76252","76252","76252","0.5160327953296704","0.5160327953296704","0.5160327953296704"
"196","76643","76643","76643","0.6804315476190476","0.6804315476190476","0.6804315476190476"
"197","77034","77034","77034","0.5940147092490843","0.5940147092490843","0.5940147092490843"
"198","77425","77425","77425","0.6864697802197802","0.6864697802197802","0.6864697802197802"
"199","77816","77816","77816","0.604667467948718","0.604667467948718","0.604667467948718"
"200","78208","78208","78208","0.6329055059523808","0.6329055059523808","0.6329055059523808"
"201","78599","78599","78599","0.5708991529304029","0.5708991529304029","0.5708991529304029"
"202","78990","78990","78990","0.4280849358974359","0.4280849358974359","0.4280849358974359"
"203","79381","79381","79381","0.5866529304029304","0.5866529304029304","0.5866529304029304"
"204","79772","79772","79772","0.42113810668498164","0.42113810668498164","0.42113810668498164"
"205","80163","80163","80163","0.4381081158424909","0.4381081158424909","0.4381081158424909"
"206","80554","80554","80554","0.6026785714285714","0.6026785714285714","0.6026785714285714"
"207","80945","80945","80945","0.5870106456043956","0.5870106456043956","0.5870106456043956"
"208","81336","81336","81336","0.5495364010989011","0.5495364010989011","0.5495364010989011"
"209","81727","81727","81727","0.4095767513736263","0.4095767513736263","0.4095767513736263"
"210","82118","82118","82118","0.45718864468864473","0.45718864468864473","0.45718864468864473"
"211","82509","82509","82509","0.5616343292124543","0.5616343292124543","0.5616343292124543"
"212","82900","82900","82900","0.6488739125457876","0.6488739125457876","0.6488739125457876"
"213","83291","83291","83291","0.4396749084249084","0.4396749084249084","0.4396749084249084"
"214","83682","83682","83682","0.6397664835164835","0.6397664835164835","0.6397664835164835"
"215","84073","84073","84073","0.5737036401098901","0.5737036401098901","0.5737036401098901"
"216","84464","84464","84464","0.6597484546703296","0.6597484546703296","0.6597484546703296"
"217","84855","84855","84855","0.5421674679487178","0.5421674679487178","0.5421674679487178"
"218","85246","85246","85246","0.5503376831501833","0.5503376831501833","0.5503376831501833"
"219","85637","85637","85637","0.4203725961538461","0.4203725961538461","0.4203725961538461"
"220","86028","86028","86028","0.5024253090659341","0.5024253090659341","0.5024253090659341"
"221","86419","86419","86419","0.6392156021062271","0.6392156021062271","0.6392156021062271"
"222","86810","86810","86810","0.51202638507326","0.51202638507326","0.51202638507326"
"223","87201","87201","87201","0.5680660485347986","0.5680660485347986","0.5680660485347986"
"224","87592","87592","87592","0.6109203296703297","0.6109203296703297","0.6109203296703297"
"225","87983","87983","87983","0.6169156364468864","0.6169156364468864","0.6169156364468864"
"226","88374","88374","88374","0.5557391826923077","0.5557391826923077","0.5557391826923077"
"227","88765","88765","88765","0.5900369162087912","0.5900369162087912","0.5900369162087912"
"228","89156","89156","89156","0.48303714514652024","0.48303714514652024","0.48303714514652024"
"229","89547","89547","89547","0.5369949061355312","0.5369949061355312","0.5369949061355312"
"230","89938","89938","89938","0.6706229967948718","0.6706229967948718","0.6706229967948718"
"231","90329","90329","90329","0.618246336996337","0.618246336996337","0.618246336996337"
"232","90720","90720","90720","0.5782251602564102","0.5782251602564102","0.5782251602564102"
"233","91111","91111","91111","0.537889194139194","0.537889194139194","0.537889194139194"
"234","91502","91502","91502","0.5707989926739927","0.5707989926739927","0.5707989926739927"
"235","91893","91893","91893","0.6469422504578755","0.6469422504578755","0.6469422504578755"
"236","92284","92284","92284","0.6882655105311356","0.6882655105311356","0.6882655105311356"
"237","92675","92675","92675","0.5924479166666667","0.5924479166666667","0.5924479166666667"
"238","93066","93066","93066","0.4123526213369963","0.4123526213369963","0.4123526213369963"
"239","93457","93457","93457","0.669921875","0.669921875","0.669921875"
"240","93849","93849","93849","0.6887305402930403","0.6887305402930403","0.6887305402930403"
"241","94240","94240","94240","0.5682091346153846","0.5682091346153846","0.5682091346153846"
"242","94631","94631","94631","0.6418197687728939","0.6418197687728939","0.6418197687728939"
"243","95022","95022","95022","0.6129020718864469","0.6129020718864469","0.6129020718864469"
"244","95413","95413","95413","0.6019416781135531","0.6019416781135531","0.6019416781135531"
"245","95804","95804","95804","0.7059294871794872","0.7059294871794872","0.7059294871794872"
"246","96195","96195","96195","0.5433836996336997","0.5433836996336997","0.5433836996336997"
"247","96586","96586","96586","0.5870464171245421","0.5870464171245421","0.5870464171245421"
"248","96977","96977","96977","0.687900641025641","0.687900641025641","0.687900641025641"
"249","97368","97368","97368","0.5543727106227105","0.5543727106227105","0.5543727106227105"
"250","97759","97759","97759","0.6484589629120879","0.6484589629120879","0.6484589629120879"
"251","98150","98150","98150","0.6133814102564102","0.6133814102564102","0.6133814102564102"
"252","98541","98541","98541","0.48592032967032966","0.48592032967032966","0.48592032967032966"
"253","98932","98932","98932","0.47140424679487186","0.47140424679487186","0.47140424679487186"
"254","99323","99323","99323","0.6430288461538461","0.6430288461538461","0.6430288461538461"
"255","99714","99714","99714","0.6328268086080586","0.6328268086080586","0.6328268086080586"
"256","100105","100105","100105","0.5740184294871795","0.5740184294871795","0.5740184294871795"
"257","100496","100496","100496","0.7009214743589743","0.7009214743589743","0.7009214743589743"
"258","100887","100887","100887","0.5475188873626373","0.5475188873626373","0.5475188873626373"
"259","101278","101278","101278","0.6942035828754578","0.6942035828754578","0.6942035828754578"
"260","101669","101669","101669","0.5270074977106226","0.5270074977106226","0.5270074977106226"
"261","102060","102060","102060","0.7328797504578755","0.7328797504578755","0.7328797504578755"
"262","102451","102451","102451","0.6579384157509158","0.6579384157509158","0.6579384157509158"
"263","102842","102842","102842","0.5382326007326007","0.5382326007326007","0.5382326007326007"
"264","103233","103233","103233","0.5955099587912088","0.5955099587912088","0.5955099587912088"
"265","103624","103624","103624","0.6530877976190476","0.6530877976190476","0.6530877976190476"
"266","104015","104015","104015","0.7313058035714285","0.7313058035714285","0.7313058035714285"
"267","104406","104406","104406","0.41979309752747246","0.41979309752747246","0.41979309752747246"
"268","104797","104797","104797","0.5137863438644689","0.5137863438644689","0.5137863438644689"
"269","105188","105188","105188","0.6498254349816851","0.6498254349816851","0.6498254349816851"
"270","105579","105579","105579","0.6510416666666665","0.6510416666666665","0.6510416666666665"
"271","105970","105970","105970","0.5962110805860805","0.5962110805860805","0.5962110805860805"
"272","106361","106361","106361","0.49103565705128205","0.49103565705128205","0.49103565705128205"
"273","106752","106752","106752","0.5449075663919414","0.5449075663919414","0.5449075663919414"
"274","107143","107143","107143","0.44821714743589747","0.44821714743589747","0.44821714743589747"
"275","107534","107534","107534","0.5246608859890111","0.5246608859890111","0.5246608859890111"
"276","107925","107925","107925","0.5464672046703296","0.5464672046703296","0.5464672046703296"
"277","108316","108316","108316","0.6105626144688644","0.6105626144688644","0.6105626144688644"
"278","108707","108707","108707","0.5053800366300366","0.5053800366300366","0.5053800366300366"
"279","109098","109098","109098","0.6819625686813187","0.6819625686813187","0.6819625686813187"
"280","109490","109490","109490","0.5552455357142858","0.5552455357142858","0.5552455357142858"
"281","109881","109881","109881","0.5804215315934066","0.5804215315934066","0.5804215315934066"
"282","110272","110272","110272","0.5121265453296703","0.5121265453296703","0.5121265453296703"
"283","110663","110663","110663","0.5147235576923077","0.5147235576923077","0.5147235576923077"
"284","111054","111054","111054","0.43512477106227104","0.43512477106227104","0.43512477106227104"
"285","111445","111445","111445","0.5970624427655679","0.5970624427655679","0.5970624427655679"
"286","111836","111836","111836","0.6593048878205128","0.6593048878205128","0.6593048878205128"
"287","112227","112227","112227","0.6721182463369965","0.6721182463369965","0.6721182463369965"
"288","112618","112618","112618","0.6106198489010989","0.6106198489010989","0.6106198489010989"
"289","113009","113009","113009","0.5449862637362638","0.5449862637362638","0.5449862637362638"
"290","113400","113400","113400","0.4986549908424909","0.4986549908424909","0.4986549908424909"
"291","113791","113791","113791","0.480797847985348","0.480797847985348","0.480797847985348"
"292","114182","114182","114182","0.5553385416666666","0.5553385416666666","0.5553385416666666"
"293","114573","114573","114573","0.6258370535714286","0.6258370535714286","0.6258370535714286"
"294","114964","114964","114964","0.5455657623626374","0.5455657623626374","0.5455657623626374"
"295","115355","115355","115355","0.6051110347985348","0.6051110347985348","0.6051110347985348"
"296","115746","115746","115746","0.5527415293040293","0.5527415293040293","0.5527415293040293"
"297","116137","116137","116137","0.5956387362637361","0.5956387362637361","0.5956387362637361"
"298","116528","116528","116528","0.44499055631868134","0.44499055631868134","0.44499055631868134"
"299","116919","116919","116919","0.5676153273809523","0.5676153273809523","0.5676153273809523"
"300","117310","117310","117310","0.6512419871794872","0.6512419871794872","0.6512419871794872"
"301","117701","117701","117701","0.38750572344322337","0.38750572344322337","0.38750572344322337"
"302","118092","118092","118092","0.5555531707875458","0.5555531707875458","0.5555531707875458"
"303","118483","118483","118483","0.6561569940476191","0.6561569940476191","0.6561569940476191"
"304","118874","118874","118874","0.6514780792124543","0.6514780792124543","0.6514780792124543"
"305","119265","119265","119265","0.5633084363553115","0.5633084363553115","0.5633084363553115"
"306","119656","119656","119656","0.6866844093406593","0.6866844093406593","0.6866844093406593"
"307","120047","120047","120047","0.5813873626373627","0.5813873626373627","0.5813873626373627"
"308","120438","120438","120438","0.5893286401098903","0.5893286401098903","0.5893286401098903"
"309","120829","120829","120829","0.5170200892857144","0.5170200892857144","0.5170200892857144"
"310","121220","121220","121220","0.5011804601648352","0.5011804601648352","0.5011804601648352"
"311","121611","121611","121611","0.747596153846154","0.747596153846154","0.747596153846154"
"312","122002","122002","122002","0.4960078983516483","0.4960078983516483","0.4960078983516483"
"313","122393","122393","122393","0.46464342948717946","0.46464342948717946","0.46464342948717946"
"314","122784","122784","122784","0.6731198489010989","0.6731198489010989","0.6731198489010989"
"315","123175","123175","123175","0.6806247138278388","0.6806247138278388","0.6806247138278388"
"316","123566","123566","123566","0.6366758241758242","0.6366758241758242","0.6366758241758242"
"317","123957","123957","123957","0.6098328754578756","0.6098328754578756","0.6098328754578756"
"318","124348","124348","124348","0.4872939560439561","0.4872939560439561","0.4872939560439561"
"319","124739","124739","124739","0.5360576923076921","0.5360576923076921","0.5360576923076921"
