pass@1,step,seed,run_id
0.294921875,31026,2024,h8myrqv9
0.310546875,34128,2024,h8myrqv9
0.244140625,37230,2024,h8myrqv9
0.328125,40332,2024,h8myrqv9
0.279296875,43434,2024,h8myrqv9
0.408203125,46537,2024,h8myrqv9
0.369140625,49639,2024,h8myrqv9
0.453125,52741,2024,h8myrqv9
0.486328125,55843,2024,h8myrqv9
0.44921875,58945,2024,h8myrqv9
0.349609375,62048,2024,h8myrqv9
0.353515625,65150,2024,h8myrqv9
0.40625,68252,2024,h8myrqv9
0.384765625,71354,2024,h8myrqv9
0.40625,74456,2024,h8myrqv9
0.501953125,77559,2024,h8myrqv9
0.55859375,80661,2024,h8myrqv9
0.478515625,83763,2024,h8myrqv9
0.4921875,86865,2024,h8myrqv9
0.4296875,89967,2024,h8myrqv9
0.501953125,93070,2024,h8myrqv9
0.505859375,96172,2024,h8myrqv9
0.4296875,99274,2024,h8myrqv9
0.322265625,102376,2024,h8myrqv9
0.431640625,105478,2024,h8myrqv9
0.392578125,108581,2024,h8myrqv9
0.501953125,111683,2024,h8myrqv9
0.49609375,114785,2024,h8myrqv9
0.4140625,117887,2024,h8myrqv9
0.451171875,120989,2024,h8myrqv9
0.38671875,124092,2024,h8myrqv9
0.466796875,127194,2024,h8myrqv9
0.45703125,130296,2024,h8myrqv9
0.615234375,133398,2024,h8myrqv9
0.458984375,136500,2024,h8myrqv9
0.4453125,139603,2024,h8myrqv9
0.5,142705,2024,h8myrqv9
0.5390625,145807,2024,h8myrqv9
0.556640625,148909,2024,h8myrqv9
0.328125,152011,2024,h8myrqv9
0.02734375,4,42,kbo2cc99
0.01953125,3106,42,kbo2cc99
0.041015625,6208,42,kbo2cc99
0.13671875,9310,42,kbo2cc99
0.1484375,12412,42,kbo2cc99
0.162109375,15515,42,kbo2cc99
0.185546875,18617,42,kbo2cc99
0.248046875,21719,42,kbo2cc99
0.2578125,24821,42,kbo2cc99
0.365234375,27923,42,kbo2cc99
0.302734375,31026,42,kbo2cc99
0.345703125,34128,42,kbo2cc99
0.23828125,37230,42,kbo2cc99
0.326171875,40332,42,kbo2cc99
0.259765625,43434,42,kbo2cc99
0.390625,46537,42,kbo2cc99
0.353515625,49639,42,kbo2cc99
0.451171875,52741,42,kbo2cc99
0.490234375,55843,42,kbo2cc99
0.4453125,58945,42,kbo2cc99
0.326171875,62048,42,kbo2cc99
0.34765625,65150,42,kbo2cc99
0.40625,68252,42,kbo2cc99
0.361328125,71354,42,kbo2cc99
0.4296875,74456,42,kbo2cc99
0.501953125,77559,42,kbo2cc99
0.578125,80661,42,kbo2cc99
0.4921875,83763,42,kbo2cc99
0.482421875,86865,42,kbo2cc99
0.435546875,89967,42,kbo2cc99
0.521484375,93070,42,kbo2cc99
0.521484375,96172,42,kbo2cc99
0.419921875,99274,42,kbo2cc99
0.345703125,102376,42,kbo2cc99
0.435546875,105478,42,kbo2cc99
0.396484375,108581,42,kbo2cc99
0.5078125,111683,42,kbo2cc99
0.5,114785,42,kbo2cc99
0.421875,117887,42,kbo2cc99
0.470703125,120989,42,kbo2cc99
0.357421875,124092,42,kbo2cc99
0.4765625,127194,42,kbo2cc99
0.46484375,130296,42,kbo2cc99
0.62109375,133398,42,kbo2cc99
0.490234375,136500,42,kbo2cc99
0.421875,139603,42,kbo2cc99
0.51171875,142705,42,kbo2cc99
0.53515625,145807,42,kbo2cc99
0.576171875,148909,42,kbo2cc99
0.318359375,152011,42,kbo2cc99
0.021484375,4,1337,mh9r5qi9
0.494140625,155,1337,mh9r5qi9
0.0078125,4,1337,3qcudy5k
0.015625,6178,1337,3qcudy5k
0.029296875,12352,1337,3qcudy5k
0.111328125,18526,1337,3qcudy5k
0.119140625,24700,1337,3qcudy5k
0.173828125,30875,1337,3qcudy5k
0.21484375,37049,1337,3qcudy5k
0.236328125,43223,1337,3qcudy5k
0.22265625,49397,1337,3qcudy5k
0.34375,55571,1337,3qcudy5k
0.28515625,61746,1337,3qcudy5k
0.322265625,67920,1337,3qcudy5k
0.220703125,74094,1337,3qcudy5k
0.31640625,80268,1337,3qcudy5k
0.2734375,86442,1337,3qcudy5k
0.349609375,92617,1337,3qcudy5k
0.314453125,98791,1337,3qcudy5k
0.4375,104965,1337,3qcudy5k
0.46875,111139,1337,3qcudy5k
0.412109375,117313,1337,3qcudy5k
0.34375,123488,1337,3qcudy5k
0.35546875,129662,1337,3qcudy5k
0.41796875,135836,1337,3qcudy5k
0.3359375,142010,1337,3qcudy5k
0.43359375,148184,1337,3qcudy5k
0.498046875,154359,1337,3qcudy5k
0.55078125,160533,1337,3qcudy5k
0.4765625,166707,1337,3qcudy5k
0.501953125,172881,1337,3qcudy5k
0.423828125,179055,1337,3qcudy5k
0.482421875,185230,1337,3qcudy5k
0.470703125,191404,1337,3qcudy5k
0.392578125,197578,1337,3qcudy5k
0.3125,203752,1337,3qcudy5k
0.419921875,209926,1337,3qcudy5k
0.396484375,216101,1337,3qcudy5k
0.482421875,222275,1337,3qcudy5k
0.48828125,228449,1337,3qcudy5k
0.400390625,234623,1337,3qcudy5k
0.421875,240797,1337,3qcudy5k
0.34765625,246972,1337,3qcudy5k
0.4453125,253146,1337,3qcudy5k
0.48046875,259320,1337,3qcudy5k
0.591796875,265494,1337,3qcudy5k
0.4765625,271668,1337,3qcudy5k
0.439453125,277843,1337,3qcudy5k
0.50390625,284017,1337,3qcudy5k
0.54296875,290191,1337,3qcudy5k
0.583984375,296365,1337,3qcudy5k
0.337890625,302539,1337,3qcudy5k
